Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2014-05-19;449,24;446,02;448,65;;1;16602693191;
2014-05-16;450,03;447,28;448,53;;1;13990012299;
2014-05-15;451,21;447,91;450,63;;1;20814343860;
2014-05-14;448,69;446,87;448,69;;1;9548219404;
2014-05-13;448,28;446,99;448,28;;1;13823114458;
2014-05-12;446,09;443,10;446,09;;1;13249692470;
2014-05-09;442,29;440,97;442,09;;1;12151454211;
2014-05-08;442,27;438,55;442,27;;1;13998889481;
2014-05-07;439,92;437,40;437,73;;1;15820317318;
2014-05-06;443,46;439,69;440,66;;1;13935909668;
2014-05-05;443,11;438,69;441,79;;1;10655466829;
2014-05-02;443,98;441,71;442,30;;1;15209039481;
2014-04-30;443,24;441,95;442,53;;1;10349105791;
2014-04-29;443,82;440,46;443,82;;1;19153627211;
2014-04-28;442,69;438,87;439,95;;1;16076896101;
2014-04-25;442,62;440,16;440,81;;1;15199350077;
2014-04-24;443,04;437,89;441,69;;1;19122215894;
2014-04-23;440,56;437,74;437,91;;1;15632221652;
2014-04-22;441,90;437,64;441,90;;1;13706700509;
2014-04-17;434,51;432,71;433,57;;1;5424107742;
2014-04-16;433,36;431,60;433,36;;1;11030230407;
2014-04-15;435,83;428,94;429,03;;1;13327021588;
2014-04-14;434,80;429,84;434,56;;1;13029415206;
2014-04-11;436,21;430,44;434,44;;1;18010482815;
2014-04-10;443,80;439,05;439,05;;1;13849210321;
2014-04-09;442,61;440,45;441,72;;1;13409264787;
2014-04-08;440,81;436,56;439,38;;1;13697882430;
2014-04-07;440,93;438,81;439,25;;1;12643994832;
2014-04-04;444,83;441,71;443,09;;1;13433199657;
2014-04-03;443,71;441,88;442,08;;1;13657256477;
2014-04-02;445,61;443,28;444,40;;1;11389388004;
2014-04-01;443,91;441,04;443,55;;1;13217286800;
2014-03-31;440,30;435,70;440,30;;1;14899810378;
2014-03-28;435,19;433,37;434,48;;1;12694263951;
2014-03-27;433,28;431,69;432,75;;1;15402590985;
2014-03-26;437,40;434,67;435,18;;1;14539164676;
2014-03-25;434,36;430,18;434,32;;1;14280991686;
2014-03-24;435,64;429,46;429,46;;1;14981884515;
2014-03-21;436,56;434,08;434,97;;1;18438006558;
2014-03-20;435,82;432,98;435,60;;1;13814413604;
2014-03-19;438,94;437,12;438,34;;1;14055480376;
2014-03-18;438,20;433,38;437,68;;1;15112860252;
2014-03-17;435,38;428,74;435,23;;1;11768974117;
2014-03-14;429,14;425,85;428,53;;1;15009608173;
2014-03-13;435,26;431,27;431,42;;1;11500182867;
2014-03-12;436,53;432,71;433,92;;1;12466243572;
2014-03-11;439,41;436,34;437,81;;1;13356537052;
2014-03-10;440,49;436,63;437,96;;1;11330284653;
2014-03-07;443,09;437,54;437,94;;1;15414601289;
2014-03-06;442,97;440,99;442,53;;1;15081705876;
2014-03-05;440,94;439,30;439,32;;1;16149940306;
2014-03-04;439,35;432,55;439,35;;1;16253520867;
2014-03-03;434,55;430,24;430,60;;1;19040041648;
2014-02-28;442,54;439,83;442,17;;1;12300492279;
2014-02-27;442,77;438,64;441,28;;1;11846809229;
2014-02-26;442,69;441,33;442,67;;1;10618328995;
2014-02-25;442,28;440,21;442,28;;1;15275454977;
2014-02-24;441,88;436,64;441,88;;1;18983339667;
2014-02-21;434,16;432,39;434,08;;1;14531890788;
2014-02-20;432,08;427,03;432,08;;1;13313951094;
2014-02-19;430,92;426,84;430,92;;1;13357941533;
2014-02-18;431,60;426,83;427,64;;1;13222517198;
2014-02-17;431,59;429,62;431,07;;1;8997236241;
2014-02-14;429,05;426,49;428,62;;1;12229841677;
2014-02-13;427,07;423,69;427,07;;1;13192620609;
2014-02-12;429,91;427,05;427,06;;1;14585602473;
2014-02-11;427,97;423,90;427,97;;1;12720574870;
2014-02-10;422,71;421,14;422,19;;1;11187127098;
2014-02-07;421,18;419,41;420,77;;1;16509819194;
2014-02-06;420,41;415,34;419,01;;1;20357731018;
2014-02-05;414,08;410,72;413,23;;1;17268996506;
2014-02-04;410,10;407,27;409,61;;1;13817485185;
2014-02-03;418,82;410,91;411,14;;1;14826001742;
2014-01-31;417,41;413,46;416,72;;1;18067992315;
2014-01-30;418,21;414,35;416,46;;1;16965065326;
2014-01-29;424,00;414,59;418,02;;1;23114718213;
2014-01-28;421,30;418,05;420,74;;1;18111937901;
2014-01-27;420,43;416,55;419,27;;1;16106038370;
2014-01-24;429,73;421,03;421,03;;1;15619539548;
2014-01-23;432,95;427,75;428,28;;1;16441423040;
2014-01-22;433,90;431,70;433,05;;1;16162996209;
2014-01-21;433,25;431,30;431,59;;1;15808242631;
2014-01-20;432,58;431,48;431,97;;1;11187201868;
2014-01-17;432,56;430,50;432,41;;1;14744912819;
2014-01-16;431,30;430,08;430,60;;1;13571471322;
2014-01-15;430,70;426,59;430,60;;1;14171622491;
2014-01-14;425,33;421,99;424,91;;1;14844986534;
2014-01-13;428,05;426,29;426,40;;1;12071520360;
2014-01-10;427,24;425,27;426,36;;1;12879118324;
2014-01-09;426,29;423,49;424,09;;1;11969326130;
2014-01-08;425,11;423,29;423,69;;1;13928160256;
2014-01-07;423,96;422,39;423,51;;1;14515766917;
2014-01-03;423,68;420,72;422,42;;1;7818764942;
2014-01-02;424,20;420,66;421,60;;1;10717477039;
2013-12-30;424,37;422,01;423,66;;1;6666634820;
2013-12-27;424,42;421,84;424,09;;1;7961433638;
2013-12-23;420,27;417,07;420,27;;1;10196270639;
2013-12-20;416,89;413,04;416,73;;1;19013385606;
2013-12-19;414,09;409,67;414,09;;1;15707799955;
2013-12-18;406,59;404,26;406,11;;1;13047719587;
2013-12-17;405,50;402,73;402,83;;1;11276935796;
2013-12-16;404,01;399,70;404,01;;1;11394941265;
2013-12-13;401,59;399,16;399,88;;1;10675255462;
2013-12-12;402,76;399,17;399,68;;1;12088908430;
2013-12-11;406,05;403,12;403,68;;1;10299464366;
2013-12-10;407,48;403,29;404,36;;1;12438283488;
2013-12-09;407,75;405,18;407,70;;1;16027310505;
2013-12-06;406,39;402,40;405,42;;1;11220251600;
2013-12-05;407,56;403,76;403,76;;1;11157092547;
2013-12-04;408,68;403,47;406,09;;1;12200527056;
2013-12-03;414,08;406,62;407,17;;1;13572845729;
2013-12-02;415,49;413,56;414,20;;1;8874015550;
2013-11-29;416,83;415,09;415,09;;1;11883955190;
2013-11-28;417,24;415,68;416,99;;1;8567670466;
2013-11-27;415,82;413,86;415,55;;1;9348050810;
2013-11-26;414,23;413,13;413,96;;1;12715363436;
2013-11-25;413,54;412,34;413,54;;1;8677995603;
2013-11-22;411,21;409,29;411,21;;1;9334557864;
2013-11-21;409,02;406,77;409,02;;1;9720890641;
2013-11-20;411,20;409,15;410,34;;1;10081904099;
2013-11-19;412,24;410,90;411,83;;1;8524688465;
2013-11-18;413,26;410,01;413,25;;1;11389877140;
2013-11-15;410,71;408,87;410,60;;1;11279185691;
2013-11-14;408,86;407,04;408,28;;1;11238546512;
2013-11-13;406,53;403,50;404,91;;1;11634767295;
2013-11-12;409,25;406,75;407,01;;1;10229753970;
2013-11-11;409,12;407,68;409,00;;1;8183169937;
2013-11-08;408,21;405,12;407,09;;1;10892849893;
2013-11-07;410,47;406,22;407,70;;1;14070967925;
2013-11-06;408,03;404,32;406,96;;1;12893031474;
2013-11-05;406,62;402,98;403,78;;1;11840478090;
2013-11-04;406,55;405,10;405,38;;1;9548061803;
2013-11-01;406,22;403,44;404,42;;1;5593701119;
2013-10-31;407,05;404,88;405,69;;1;11543294409;
2013-10-30;408,88;406,75;407,60;;1;11119892368;
2013-10-29;408,43;406,52;407,62;;1;11669368312;
2013-10-28;409,76;406,69;407,30;;1;12440998868;
2013-10-25;408,88;406,87;408,50;;1;16709447971;
2013-10-24;410,72;408,38;410,72;;1;16314502920;
2013-10-23;409,35;407,87;408,48;;1;14268108791;
2013-10-22;410,65;408,46;410,61;;1;16832723455;
2013-10-21;408,46;406,18;408,10;;1;11445692394;
2013-10-18;405,58;401,25;405,58;;1;12260567177;
2013-10-17;401,13;398,17;400,13;;1;12304214326;
2013-10-16;400,15;396,24;400,03;;1;11318091956;
2013-10-15;401,68;399,04;399,95;;1;13105864981;
2013-10-14;398,30;396,33;397,52;;1;8210456666;
2013-10-11;399,94;398,48;399,76;;1;9684862880;
2013-10-10;398,15;392,43;397,90;;1;11437040616;
2013-10-09;393,16;390,07;390,53;;1;11337552288;
2013-10-08;394,51;392,25;392,66;;1;11670089081;
2013-10-07;395,58;392,37;394,53;;1;9772992042;
2013-10-04;398,04;395,94;396,23;;1;10481520769;
2013-10-03;400,60;397,25;397,63;;1;11155537387;
2013-10-02;399,90;397,32;398,64;;1;10781983921;
2013-10-01;401,19;397,91;401,03;;1;10427212222;
2013-09-30;398,97;396,68;398,53;;1;12177141030;
2013-09-27;404,52;400,90;401,67;;1;11248179693;
2013-09-26;403,96;402,82;403,28;;1;15566818629;
2013-09-25;404,38;400,75;401,49;;1;18629257560;
2013-09-24;405,90;403,83;405,90;;1;13467792337;
2013-09-23;407,18;403,28;403,71;;1;11239559321;
2013-09-20;407,37;406,31;406,91;;1;11738365065;
2013-09-19;408,60;406,35;407,24;;1;14129389023;
2013-09-18;403,87;402,38;403,79;;1;11414335772;
2013-09-17;403,89;402,94;403,11;;1;11069268650;
2013-09-16;404,67;403,12;404,25;;1;12243840082;
2013-09-13;400,76;399,39;400,73;;1;9973602881;
2013-09-12;402,16;400,21;401,08;;1;13540142228;
2013-09-11;402,39;400,17;401,56;;1;12865975819;
2013-09-10;400,67;396,62;400,67;;1;13731375711;
2013-09-09;395,26;393,03;394,74;;1;9543774209;
2013-09-06;394,90;392,06;394,88;;1;14245994062;
2013-09-05;394,87;392,49;393,47;;1;15077513824;
2013-09-04;392,95;389,50;392,56;;1;10117669346;
2013-09-03;391,40;387,86;390,86;;1;14756466492;
2013-09-02;388,84;385,59;388,74;;1;8929516352;
2013-08-30;386,37;383,31;383,33;;1;11245933849;
2013-08-29;386,07;384,17;385,75;;1;10457536900;
2013-08-28;385,62;381,30;383,55;;1;11313038836;
2013-08-27;390,66;385,17;385,85;;1;12081369241;
2013-08-26;392,51;389,27;391,96;;1;7435754254;
2013-08-23;391,52;389,23;391,52;;1;8288089108;
2013-08-22;390,70;386,52;389,61;;1;9409655942;
2013-08-21;392,65;386,39;386,39;;1;10054143016;
2013-08-20;391,98;389,54;391,86;;1;8882705434;
2013-08-19;394,62;392,82;393,24;;1;10172624818;
2013-08-16;393,95;389,73;393,95;;1;8785489564;
2013-08-15;394,79;389,03;390,86;;1;9743273893;
2013-08-14;396,38;394,92;395,73;;1;8566738299;
2013-08-13;395,66;393,44;394,72;;1;11209248254;
2013-08-12;394,02;391,91;393,07;;1;8814009371;
2013-08-09;394,19;391,88;393,10;;1;8631477235;
2013-08-08;392,84;390,57;391,49;;1;8580741676;
2013-08-07;390,63;388,54;389,46;;1;8208272628;
2013-08-06;393,82;389,93;390,44;;1;8643810691;
2013-08-05;393,36;392,20;393,20;;1;6108020762;
2013-08-02;393,19;391,28;392,40;;1;7214296687;
2013-08-01;392,15;389,33;392,15;;1;8272101446;
2013-07-31;389,39;387,27;387,59;;1;7412226591;
2013-07-30;388,60;386,32;388,06;;1;7048495455;
2013-07-29;387,88;385,03;385,52;;1;6092014910;
2013-07-26;388,30;384,84;385,70;;1;6990210951;
2013-07-25;387,16;384,08;387,16;;1;8826465100;
2013-07-24;387,15;383,83;386,66;;1;9779711937;
2013-07-23;383,96;382,26;382,75;;1;8842970929;
2013-07-22;384,61;380,57;381,51;;1;8960691258;
2013-07-19;383,87;380,84;383,87;;1;12868236451;
2013-07-18;383,94;380,58;383,48;;1;14320832082;
2013-07-17;382,88;379,51;381,33;;1;12312941170;
2013-07-16;382,96;380,82;381,36;;1;10942130778;
2013-07-15;383,63;381,36;381,82;;1;9126421477;
2013-07-12;382,13;380,56;380,56;;1;8936380377;
2013-07-11;380,48;378,64;380,48;;1;10222219092;
2013-07-10;375,83;372,72;375,59;;1;8857149238;
2013-07-09;375,18;372,68;375,18;;1;9324240637;
2013-07-08;372,79;369,07;371,65;;1;7735467555;
2013-07-05;372,61;366,82;367,53;;1;9191872227;
2013-07-04;370,21;364,70;369,43;;1;9960179973;
2013-07-03;363,39;359,88;363,27;;1;8768995957;
2013-07-02;366,25;362,63;365,19;;1;9820091471;
2013-07-01;365,75;361,60;365,64;;1;10419325882;
2013-06-28;366,14;361,47;361,72;;1;12899800976;
2013-06-27;365,06;359,76;364,67;;1;10745331088;
2013-06-26;360,66;355,44;359,83;;1;12068716098;
2013-06-25;356,42;352,19;355,27;;1;15622062233;
2013-06-24;356,21;349,69;350,05;;1;16340586587;
2013-06-20;365,78;358,44;358,69;;1;19206967481;
2013-06-19;373,96;369,24;369,26;;1;19824652065;
2013-06-18;375,02;371,63;374,25;;1;9597692602;
2013-06-17;374,48;370,27;373,44;;1;9765740706;
2013-06-14;371,90;368,79;369,52;;1;11939356503;
2013-06-13;368,54;363,36;368,44;;1;13882960828;
2013-06-12;373,68;369,50;369,68;;1;10353058168;
2013-06-11;373,63;370,18;371,53;;1;13259963469;
2013-06-10;375,47;373,59;374,24;;1;10058994195;
2013-06-07;375,80;369,46;374,41;;1;14394647028;
2013-06-05;378,20;371,91;372,41;;1;11638974498;
2013-06-04;382,25;378,56;379,03;;1;10596783943;
2013-06-03;382,82;377,52;379,27;;1;11077900926;
2013-05-31;384,11;379,75;381,19;;1;16255256160;
2013-05-30;384,85;381,57;384,14;;1;9755477041;
2013-05-29;387,48;382,77;383,11;;1;10459442635;
2013-05-28;389,58;386,84;389,31;;1;10398203448;
2013-05-27;385,48;382,70;385,48;;1;5210884327;
2013-05-24;384,99;381,00;381,56;;1;9630002305;
2013-05-23;386,12;380,83;383,16;;1;15445311700;
2013-05-22;393,01;389,82;392,30;;1;13134784368;
2013-05-21;390,55;387,34;390,55;;1;12533362915;
2013-05-20;390,83;388,40;389,25;;1;9752916452;
2013-05-17;389,58;386,29;389,45;;1;12245533543;
2013-05-16;388,26;385,52;386,90;;1;12124033436;
2013-05-15;385,79;384,57;385,79;;1;4201034430;
2013-05-14;384,10;382,14;384,09;;1;11656800519;
2013-05-13;384,94;382,75;383,71;;1;10984339055;
2013-05-10;385,31;382,69;383,96;;1;14084610653;
2013-05-08;382,28;378,70;382,28;;1;6450819328;
2013-05-07;380,13;378,05;378,40;;1;12494118357;
2013-05-06;377,84;375,83;377,43;;1;7260657148;
2013-05-03;377,91;373,11;376,64;;1;13382278282;
2013-05-02;374,52;371,99;373,99;;1;10293592527;
2013-04-30;376,46;374,61;375,46;;1;7891243506;
2013-04-29;374,66;371,78;374,34;;1;11692565449;
2013-04-26;373,52;370,75;373,03;;1;16285579056;
2013-04-25;373,95;367,08;373,05;;1;17969179475;
2013-04-24;367,77;363,70;367,77;;1;16516354239;
2013-04-23;366,29;358,06;366,29;;1;18872475659;
2013-04-22;361,40;357,50;357,50;;1;12802502723;
2013-04-19;359,94;356,96;357,90;;1;11615502498;
2013-04-18;360,67;356,60;358,11;;1;13359657495;
2013-04-17;365,57;358,33;358,51;;1;17620624145;
2013-04-16;367,25;363,87;364,57;;1;12913031332;
2013-04-15;370,76;365,58;367,84;;1;11822953465;
2013-04-12;372,63;370,16;370,57;;1;11311076015;
2013-04-11;373,74;371,97;373,36;;1;10617495712;
2013-04-10;372,74;367,80;372,64;;1;13518276164;
2013-04-09;368,43;366,18;367,73;;1;11078499480;
2013-04-08;368,48;364,19;364,90;;1;9595712527;
2013-04-05;370,75;364,16;365,71;;1;13334919966;
2013-04-04;375,60;369,53;370,40;;1;13071879383;
2013-04-03;378,02;375,41;376,04;;1;11134215738;
2013-04-02;378,03;375,41;377,86;;1;11883364975;
2013-03-28;375,75;372,82;375,35;;1;6806184519;
2013-03-27;374,41;370,44;372,87;;1;10936406455;
2013-03-26;373,97;372,00;372,94;;1;10843955969;
2013-03-25;376,51;371,98;372,99;;1;11976062692;
2013-03-22;373,22;368,64;373,13;;1;12467725143;
2013-03-21;373,90;369,88;370,99;;1;14151278165;
2013-03-20;375,71;373,73;375,01;;1;12520659495;
2013-03-19;377,39;372,97;373,08;;1;17332395082;
2013-03-18;378,09;374,07;377,53;;1;11990367944;
2013-03-15;380,53;379,12;379,88;;1;16920035035;
2013-03-14;381,11;378,82;381,11;;1;11687372131;
2013-03-13;377,66;375,30;377,62;;1;10358190748;
2013-03-12;380,28;377,14;377,15;;1;13397993202;
2013-03-11;380,23;378,68;380,18;;1;8226468187;
2013-03-08;380,62;378,47;379,47;;1;10845277160;
2013-03-07;378,67;376,96;377,39;;1;12581904697;
2013-03-06;380,23;377,21;377,24;;1;12718425401;
2013-03-05;379,41;376,66;379,08;;1;14332731412;
2013-03-04;375,45;371,98;375,45;;1;9788129048;
2013-03-01;376,20;372,12;374,68;;1;10385841823;
2013-02-28;375,32;373,08;375,32;;1;12088019752;
2013-02-27;373,58;368,56;373,58;;1;10191413827;
2013-02-26;372,06;368,89;369,39;;1;12800685846;
2013-02-25;378,07;374,10;374,63;;1;11805124957;
2013-02-22;376,69;372,19;375,85;;1;11982916606;
2013-02-21;373,80;370,43;371,68;;1;13109237266;
2013-02-20;375,80;373,20;375,55;;1;14527806586;
2013-02-19;373,54;370,55;373,54;;1;12411981697;
2013-02-18;370,92;369,68;370,89;;1;8721972499;
2013-02-15;371,11;368,75;370,13;;1;12473446036;
2013-02-14;369,87;367,63;369,14;;1;14244490006;
2013-02-13;370,08;366,83;370,08;;1;14899847642;
2013-02-12;366,70;363,83;366,66;;1;11227260612;
2013-02-11;366,56;363,85;365,18;;1;12497239231;
2013-02-08;365,87;363,17;365,87;;1;12077447430;
2013-02-07;365,77;362,51;363,02;;1;12824807595;
2013-02-06;366,90;363,48;365,20;;1;16870946332;
2013-02-05;364,94;360,24;364,94;;1;14451463406;
2013-02-04;366,35;361,08;361,23;;1;13860414709;
2013-02-01;366,27;362,73;365,68;;1;15373820422;
2013-01-31;366,90;363,10;363,10;;1;20204198554;
2013-01-30;364,82;362,55;364,82;;1;18619064484;
2013-01-29;361,92;360,17;361,92;;1;10734186007;
2013-01-28;362,39;361,04;361,70;;1;11628714939;
2013-01-25;361,07;357,57;361,07;;1;11880336145;
2013-01-24;358,08;355,50;358,08;;1;13394652983;
2013-01-23;356,54;355,14;356,32;;1;11272527389;
2013-01-22;356,75;354,51;355,72;;1;10885932238;
2013-01-21;356,86;354,56;356,76;;1;9507365091;
2013-01-18;355,74;354,13;354,44;;1;9861217609;
2013-01-17;354,65;352,31;354,42;;1;11576362824;
2013-01-16;352,53;350,52;352,53;;1;9512479348;
2013-01-15;353,12;351,00;351,55;;1;13577327762;
2013-01-14;354,24;352,30;352,72;;1;9797515977;
2013-01-11;352,45;351,15;352,45;;1;11419076170;
2013-01-10;352,08;350,56;351,01;;1;13057157598;
2013-01-09;351,54;348,92;351,12;;1;9591973989;
2013-01-08;352,64;350,32;350,58;;1;9633953014;
2013-01-07;353,73;351,79;351,79;;1;9513105091;
2013-01-04;353,48;350,62;353,48;;1;8399054266;
2013-01-03;351,84;350,43;351,74;;1;7928633214;
2013-01-02;351,52;347,74;351,52;;1;9490108142;
2012-12-28;345,83;343,61;343,94;;1;8914418548
