, Open
2013-04-12,1593.3
2013-04-13,1593.3
2013-04-14,1593.3
2013-04-15,1588.84
2013-04-16,1552.36
2013-04-17,1574.57
2013-04-18,1552.03
2013-04-19,1541.61
2013-04-20,1541.61
2013-04-21,1541.61
2013-04-22,1555.25
2013-04-23,1562.5
2013-04-24,1578.78
2013-04-25,1578.93
2013-04-26,1585.16
2013-04-27,1585.16
2013-04-28,1585.16
2013-04-29,1582.34
2013-04-30,1593.58
2013-05-01,1597.55
2013-05-02,1582.77
2013-05-03,1597.6
2013-05-04,1597.6
2013-05-05,1597.6
2013-05-06,1614.4
2013-05-07,1617.55
2013-05-08,1625.95
2013-05-09,1632.69
2013-05-10,1626.69
2013-05-11,1626.69
2013-05-12,1626.69
2013-05-13,1632.1
2013-05-14,1633.75
2013-05-15,1649.13
2013-05-16,1658.07
2013-05-17,1652.45
2013-05-18,1652.45
2013-05-19,1652.45
2013-05-20,1665.71
2013-05-21,1666.2
2013-05-22,1669.39
2013-05-23,1651.62
2013-05-24,1646.67
2013-05-25,1646.67
2013-05-26,1646.67
2013-05-27,1646.67
2013-05-28,1652.63
2013-05-29,1656.57
2013-05-30,1649.14
2013-05-31,1652.13
2013-06-01,1652.13
2013-06-02,1652.13
2013-06-03,1631.71
2013-06-04,1640.73
2013-06-05,1629.05
2013-06-06,1609.29
2013-06-07,1625.27
2013-06-08,1625.27
2013-06-09,1625.27
2013-06-10,1644.67
2013-06-11,1638.64
2013-06-12,1629.94
2013-06-13,1612.15
2013-06-14,1635.52
2013-06-15,1635.52
2013-06-16,1635.52
2013-06-17,1630.64
2013-06-18,1639.77
2013-06-19,1651.83
2013-06-20,1624.62
2013-06-21,1588.62
2013-06-22,1588.62
2013-06-23,1588.62
2013-06-24,1588.77
2013-06-25,1577.52
2013-06-26,1592.27
2013-06-27,1606.44
2013-06-28,1611.12
2013-06-29,1611.12
2013-06-30,1611.12
2013-07-01,1609.78
2013-07-02,1614.29
2013-07-03,1611.48
2013-07-04,1611.48
2013-07-05,1618.65
2013-07-06,1618.65
2013-07-07,1618.65
2013-07-08,1634.2
2013-07-09,1642.89
2013-07-10,1651.56
2013-07-11,1657.41
2013-07-12,1675.26
2013-07-13,1675.26
2013-07-14,1675.26
2013-07-15,1679.59
2013-07-16,1682.7
2013-07-17,1677.91
2013-07-18,1681.05
2013-07-19,1686.15
2013-07-20,1686.15
2013-07-21,1686.15
2013-07-22,1694.41
2013-07-23,1696.63
2013-07-24,1696.06
2013-07-25,1685.21
2013-07-26,1687.31
2013-07-27,1687.31
2013-07-28,1687.31
2013-07-29,1690.32
2013-07-30,1687.92
2013-07-31,1687.76
2013-08-01,1689.42
2013-08-02,1706.1
2013-08-03,1706.1
2013-08-04,1706.1
2013-08-05,1708.01
2013-08-06,1705.79
2013-08-07,1695.3
2013-08-08,1693.35
2013-08-09,1696.1
2013-08-10,1696.1
2013-08-11,1696.1
2013-08-12,1688.37
2013-08-13,1690.65
2013-08-14,1693.88
2013-08-15,1679.61
2013-08-16,1661.22
2013-08-17,1661.22
2013-08-18,1661.22
2013-08-19,1655.25
2013-08-20,1646.81
2013-08-21,1650.66
2013-08-22,1645.03
2013-08-23,1659.92
2013-08-24,1659.92
2013-08-25,1659.92
2013-08-26,1664.29
2013-08-27,1652.54
2013-08-28,1630.25
2013-08-29,1633.5
2013-08-30,1638.89
2013-08-31,1638.89
2013-09-01,1638.89
2013-09-02,1638.89
2013-09-03,1635.95
2013-09-04,1640.72
2013-09-05,1653.28
2013-09-06,1657.44
2013-09-07,1657.44
2013-09-08,1657.44
2013-09-09,1656.85
2013-09-10,1674.32
2013-09-11,1681.04
2013-09-12,1689.21
2013-09-13,1685.04
2013-09-14,1685.04
2013-09-15,1685.04
2013-09-16,1691.7
2013-09-17,1697.73
2013-09-18,1705.74
2013-09-19,1727.34
2013-09-20,1722.44
2013-09-21,1722.44
2013-09-22,1722.44
2013-09-23,1711.44
2013-09-24,1702.6
2013-09-25,1698.02
2013-09-26,1694.05
2013-09-27,1695.52
2013-09-28,1695.52
2013-09-29,1695.52
2013-09-30,1687.26
2013-10-01,1682.41
2013-10-02,1691.9
2013-10-03,1692.35
2013-10-04,1678.79
2013-10-05,1678.79
2013-10-06,1678.79
2013-10-07,1687.15
2013-10-08,1676.22
2013-10-09,1656.99
2013-10-10,1660.88
2013-10-11,1691.09
2013-10-12,1691.09
2013-10-13,1691.09
2013-10-14,1699.86
2013-10-15,1709.17
2013-10-16,1700.49
2013-10-17,1720.17
2013-10-18,1736.72
2013-10-19,1736.72
2013-10-20,1736.72
2013-10-21,1745.2
2013-10-22,1746.48
2013-10-23,1752.27
2013-10-24,1747.48
2013-10-25,1756.01
2013-10-26,1756.01
2013-10-27,1756.01
2013-10-28,1759.42
2013-10-29,1762.93
2013-10-30,1772.27
2013-10-31,1763.24
2013-11-01,1758.7
2013-11-02,1758.7
2013-11-03,1758.7
2013-11-04,1763.4
2013-11-05,1765.67
2013-11-06,1765.0
2013-11-07,1770.74
2013-11-08,1748.37
2013-11-09,1748.37
2013-11-10,1748.37
2013-11-11,1769.96
2013-11-12,1769.51
2013-11-13,1764.37
2013-11-14,1782.75
2013-11-15,1790.66
2013-11-16,1790.66
2013-11-17,1790.66
2013-11-18,1798.82
2013-11-19,1790.79
2013-11-20,1789.59
2013-11-21,1783.52
2013-11-22,1797.21
2013-11-23,1797.21
2013-11-24,1797.21
2013-11-25,1806.33
2013-11-26,1802.87
2013-11-27,1803.48
2013-11-28,1803.48
2013-11-29,1808.69
2013-11-30,1808.69
2013-12-01,1808.69
2013-12-02,1806.55
2013-12-03,1800.1
2013-12-04,1793.15
2013-12-05,1792.82
2013-12-06,1788.36
2013-12-07,1788.36
2013-12-08,1788.36
2013-12-09,1806.21
2013-12-10,1807.6
2013-12-11,1802.76
2013-12-12,1781.71
2013-12-13,1777.98
2013-12-14,1777.98
2013-12-15,1777.98
2013-12-16,1777.48
2013-12-17,1786.47
2013-12-18,1781.46
2013-12-19,1809.0
2013-12-20,1810.39
2013-12-21,1810.39
2013-12-22,1810.39
2013-12-23,1822.92
2013-12-24,1828.02
2013-12-25,1828.02
2013-12-26,1834.96
2013-12-27,1842.97
2013-12-28,1842.97
2013-12-29,1842.97
2013-12-30,1841.47
2013-12-31,1842.61
2014-01-01,1842.61
2014-01-02,1845.86
2014-01-03,1833.21
2014-01-04,1833.21
2014-01-05,1833.21
2014-01-06,1832.31
2014-01-07,1828.71
2014-01-08,1837.9
2014-01-09,1839.0
2014-01-10,1840.06
2014-01-11,1840.06
2014-01-12,1840.06
2014-01-13,1841.26
2014-01-14,1821.36
2014-01-15,1840.52
2014-01-16,1847.99
2014-01-17,1844.23
2014-01-18,1844.23
2014-01-19,1844.23
2014-01-20,1844.23
2014-01-21,1841.05
2014-01-22,1844.71
2014-01-23,1842.29
2014-01-24,1826.96
2014-01-25,1826.96
2014-01-26,1826.96
2014-01-27,1791.03
2014-01-28,1783.0
2014-01-29,1790.15
2014-01-30,1777.17
2014-01-31,1790.88
2014-02-01,1790.88
2014-02-02,1790.88
2014-02-03,1782.68
2014-02-04,1743.82
2014-02-05,1753.38
2014-02-06,1752.99
2014-02-07,1776.01
2014-02-08,1776.01
2014-02-09,1776.01
2014-02-10,1796.2
2014-02-11,1800.45
2014-02-12,1820.12
2014-02-13,1814.82
2014-02-14,1828.46
2014-02-15,1828.46
2014-02-16,1828.46
2014-02-17,1828.46
2014-02-18,1839.03
2014-02-19,1838.9
2014-02-20,1829.24
2014-02-21,1841.07
2014-02-22,1841.07
2014-02-23,1841.07
2014-02-24,1836.78
2014-02-25,1847.66
2014-02-26,1845.79
2014-02-27,1844.9
2014-02-28,1855.12
2014-03-01,1855.12
2014-03-02,1855.12
2014-03-03,1857.68
2014-03-04,1849.23
2014-03-05,1874.05
2014-03-06,1874.18
2014-03-07,1878.52
2014-03-08,1878.52
2014-03-09,1878.52
2014-03-10,1877.86
2014-03-11,1878.26
2014-03-12,1866.15
2014-03-13,1869.06
2014-03-14,1845.07
2014-03-15,1845.07
2014-03-16,1845.07
2014-03-17,1842.81
2014-03-18,1858.92
2014-03-19,1872.25
2014-03-20,1860.09
2014-03-21,1874.53
2014-03-22,1874.53
2014-03-23,1874.53
2014-03-24,1867.67
2014-03-25,1859.48
2014-03-26,1867.09
2014-03-27,1852.11
2014-03-28,1850.07
2014-03-29,1850.07
2014-03-30,1850.07
2014-03-31,1859.16
2014-04-01,1873.96
2014-04-02,1886.61
2014-04-03,1891.43
2014-04-04,1890.25
2014-04-05,1890.25
2014-04-06,1890.25
2014-04-07,1863.92
2014-04-08,1845.48
2014-04-09,1852.64
2014-04-10,1872.28
2014-04-11,1830.65
2014-04-12,1830.65
2014-04-13,1830.65
2014-04-14,1818.18
2014-04-15,1831.45
2014-04-16,1846.01
2014-04-17,1861.73
2014-04-18,1861.73
2014-04-19,1861.73
2014-04-20,1861.73
2014-04-21,1865.79
2014-04-22,1872.57
2014-04-23,1879.32
2014-04-24,1881.97
2014-04-25,1877.72
2014-04-26,1877.72
2014-04-27,1877.72
2014-04-28,1865.0
2014-04-29,1870.78
2014-04-30,1877.1
2014-05-01,1884.39
2014-05-02,1885.3
2014-05-03,1885.3
2014-05-04,1885.3
2014-05-05,1879.45
2014-05-06,1883.69
2014-05-07,1868.53
2014-05-08,1877.39
2014-05-09,1875.27
2014-05-10,1875.27
2014-05-11,1875.27
2014-05-12,1880.03
2014-05-13,1896.75
2014-05-14,1897.13
2014-05-15,1888.16
2014-05-16,1871.19
2014-05-17,1871.19
2014-05-18,1871.19
2014-05-19,1876.66
2014-05-20,1884.88
2014-05-21,1873.34
2014-05-22,1888.19
2014-05-23,1893.32
2014-05-24,1893.32
2014-05-25,1893.32
2014-05-26,1893.32
2014-05-27,1902.01
2014-05-28,1911.77
2014-05-29,1910.6
2014-05-30,1920.33
2014-05-31,1920.33
2014-06-01,1920.33
2014-06-02,1923.87
2014-06-03,1923.07
2014-06-04,1923.06
2014-06-05,1928.52
2014-06-06,1942.41
2014-06-07,1942.41
2014-06-08,1942.41
2014-06-09,1948.97
2014-06-10,1950.34
2014-06-11,1949.37
2014-06-12,1943.35
2014-06-13,1930.8
2014-06-14,1930.8
2014-06-15,1930.8
2014-06-16,1934.84
2014-06-17,1937.15
2014-06-18,1942.73
2014-06-19,1957.5
2014-06-20,1960.45
2014-06-21,1960.45
2014-06-22,1960.45
2014-06-23,1962.92
2014-06-24,1961.97
2014-06-25,1949.27
2014-06-26,1959.89
2014-06-27,1956.56
2014-06-28,1956.56
2014-06-29,1956.56
2014-06-30,1960.79
2014-07-01,1962.29
2014-07-02,1973.06
2014-07-03,1975.88
2014-07-04,1975.88
2014-07-05,1975.88
2014-07-06,1975.88
2014-07-07,1984.22
2014-07-08,1976.39
2014-07-09,1965.1
2014-07-10,1966.67
2014-07-11,1965.76
2014-07-12,1965.76
2014-07-13,1965.76
2014-07-14,1969.86
2014-07-15,1977.36
2014-07-16,1976.35
2014-07-17,1979.75
2014-07-18,1961.54
2014-07-19,1961.54
2014-07-20,1961.54
2014-07-21,1976.93
2014-07-22,1975.65
2014-07-23,1985.32
2014-07-24,1988.07
2014-07-25,1984.6
2014-07-26,1984.6
2014-07-27,1984.6
2014-07-28,1978.25
2014-07-29,1980.03
2014-07-30,1973.21
2014-07-31,1965.14
2014-08-01,1929.8
2014-08-02,1929.8
2014-08-03,1929.8
2014-08-04,1926.62
2014-08-05,1936.34
2014-08-06,1917.29
2014-08-07,1923.03
2014-08-08,1910.35
2014-08-09,1910.35
2014-08-10,1910.35
2014-08-11,1933.43
2014-08-12,1935.73
2014-08-13,1935.6
2014-08-14,1947.41
2014-08-15,1958.87
2014-08-16,1958.87
2014-08-17,1958.87
2014-08-18,1958.36
2014-08-19,1972.73
2014-08-20,1980.46
2014-08-21,1986.82
2014-08-22,1992.6
2014-08-23,1992.6
2014-08-24,1992.6
2014-08-25,1991.74
2014-08-26,1998.59
2014-08-27,2000.54
2014-08-28,1997.42
2014-08-29,1998.45
2014-08-30,1998.45
2014-08-31,1998.45
2014-09-01,1998.45
2014-09-02,2004.07
2014-09-03,2003.57
2014-09-04,2001.67
2014-09-05,1998.0
2014-09-06,1998.0
2014-09-07,1998.0
2014-09-08,2007.17
2014-09-09,2000.73
2014-09-10,1988.41
2014-09-11,1992.85
2014-09-12,1996.74
2014-09-13,1996.74
2014-09-14,1996.74
2014-09-15,1986.04
2014-09-16,1981.93
2014-09-17,1999.3
2014-09-18,2003.07
2014-09-19,2012.74
2014-09-20,2012.74
2014-09-21,2012.74
2014-09-22,2009.08
2014-09-23,1992.78
2014-09-24,1983.34
2014-09-25,1997.32
2014-09-26,1966.22
2014-09-27,1966.22
2014-09-28,1966.22
2014-09-29,1978.96
2014-09-30,1978.21
2014-10-01,1971.44
2014-10-02,1945.83
2014-10-03,1948.12
2014-10-04,1948.12
2014-10-05,1948.12
2014-10-06,1970.01
2014-10-07,1962.36
2014-10-08,1935.55
2014-10-09,1967.68
2014-10-10,1925.63
2014-10-11,1925.63
2014-10-12,1925.63
2014-10-13,1905.65
2014-10-14,1877.11
2014-10-15,1874.18
2014-10-16,1855.95
2014-10-17,1864.91
2014-10-18,1864.91
2014-10-19,1864.91
2014-10-20,1885.62
2014-10-21,1909.38
2014-10-22,1941.29
2014-10-23,1931.02
2014-10-24,1951.59
2014-10-25,1951.59
2014-10-26,1951.59
2014-10-27,1962.97
2014-10-28,1964.14
2014-10-29,1983.29
2014-10-30,1979.49
2014-10-31,2001.2
2014-11-01,2001.2
2014-11-02,2001.2
2014-11-03,2018.21
2014-11-04,2015.81
2014-11-05,2015.29
2014-11-06,2023.33
2014-11-07,2032.36
2014-11-08,2032.36
2014-11-09,2032.36
2014-11-10,2032.01
2014-11-11,2038.2
2014-11-12,2037.75
2014-11-13,2039.21
2014-11-14,2039.74
2014-11-15,2039.74
2014-11-16,2039.74
2014-11-17,2038.29
2014-11-18,2041.48
2014-11-19,2051.16
2014-11-20,2045.87
2014-11-21,2057.46
2014-11-22,2057.46
2014-11-23,2057.46
2014-11-24,2065.07
2014-11-25,2070.15
2014-11-26,2067.36
2014-11-27,2067.36
2014-11-28,2074.78
2014-11-29,2074.78
2014-11-30,2074.78
2014-12-01,2065.78
2014-12-02,2053.77
2014-12-03,2067.45
2014-12-04,2073.64
2014-12-05,2072.78
2014-12-06,2072.78
2014-12-07,2072.78
2014-12-08,2074.84
2014-12-09,2056.55
2014-12-10,2058.86
2014-12-11,2027.92
2014-12-12,2030.36
2014-12-13,2030.36
2014-12-14,2030.36
2014-12-15,2005.03
2014-12-16,1986.71
2014-12-17,1973.77
2014-12-18,2018.98
2014-12-19,2061.04
2014-12-20,2061.04
2014-12-21,2061.04
2014-12-22,2069.28
2014-12-23,2081.48
2014-12-24,2083.25
2014-12-25,2083.25
2014-12-26,2084.3
2014-12-27,2084.3
2014-12-28,2084.3
2014-12-29,2087.63
2014-12-30,2088.49
2014-12-31,2082.11
2015-01-01,2082.11
2015-01-02,2058.9
2015-01-03,2058.9
2015-01-04,2058.9
2015-01-05,2054.44
2015-01-06,2022.15
2015-01-07,2005.55
2015-01-08,2030.61
2015-01-09,2063.45
2015-01-10,2063.45
2015-01-11,2063.45
2015-01-12,2046.13
2015-01-13,2031.58
2015-01-14,2018.4
2015-01-15,2013.75
2015-01-16,1992.25
2015-01-17,1992.25
2015-01-18,1992.25
2015-01-19,1992.25
2015-01-20,2020.76
2015-01-21,2020.19
2015-01-22,2034.3
2015-01-23,2062.98
2015-01-24,2062.98
2015-01-25,2062.98
2015-01-26,2050.42
2015-01-27,2047.86
2015-01-28,2032.34
2015-01-29,2002.45
2015-01-30,2019.35
2015-01-31,2019.35
2015-02-01,2019.35
2015-02-02,1996.67
2015-02-03,2022.71
2015-02-04,2048.86
2015-02-05,2043.45
2015-02-06,2062.28
2015-02-07,2062.28
2015-02-08,2062.28
2015-02-09,2053.47
2015-02-10,2049.38
2015-02-11,2068.55
2015-02-12,2069.98
2015-02-13,2088.78
2015-02-14,2088.78
2015-02-15,2088.78
2015-02-16,2088.78
2015-02-17,2096.47
2015-02-18,2099.16
2015-02-19,2099.25
2015-02-20,2097.65
2015-02-21,2097.65
2015-02-22,2097.65
2015-02-23,2109.83
2015-02-24,2109.1
2015-02-25,2115.3
2015-02-26,2113.91
2015-02-27,2110.88
2015-02-28,2110.88
2015-03-01,2110.88
2015-03-02,2105.23
2015-03-03,2115.76
2015-03-04,2107.72
2015-03-05,2098.54
2015-03-06,2100.91
2015-03-07,2100.91
2015-03-08,2100.91
2015-03-09,2072.25
2015-03-10,2076.14
2015-03-11,2044.69
2015-03-12,2041.1
2015-03-13,2064.56
2015-03-14,2064.56
2015-03-15,2064.56
2015-03-16,2055.35
2015-03-17,2080.59
2015-03-18,2072.84
2015-03-19,2098.69
2015-03-20,2090.32
2015-03-21,2090.32
2015-03-22,2090.32
2015-03-23,2107.99
2015-03-24,2103.94
2015-03-25,2093.1
2015-03-26,2059.94
2015-03-27,2055.78
2015-03-28,2055.78
2015-03-29,2055.78
2015-03-30,2064.11
2015-03-31,2084.05
2015-04-01,2067.63
2015-04-02,2060.03
2015-04-03,2060.03
2015-04-04,2060.03
2015-04-05,2060.03
2015-04-06,2064.87
2015-04-07,2080.79
2015-04-08,2076.94
2015-04-09,2081.29
2015-04-10,2091.51
2015-04-11,2091.51
2015-04-12,2091.51
2015-04-13,2102.03
2015-04-14,2092.28
2015-04-15,2097.82
2015-04-16,2105.96
2015-04-17,2102.58
2015-04-18,2102.58
2015-04-19,2102.58
2015-04-20,2084.11
2015-04-21,2102.82
2015-04-22,2098.27
2015-04-23,2107.21
2015-04-24,2112.8
2015-04-25,2112.8
2015-04-26,2112.8
2015-04-27,2119.29
2015-04-28,2108.35
2015-04-29,2112.49
2015-04-30,2105.52
2015-05-01,2087.38
2015-05-02,2087.38
2015-05-03,2087.38
2015-05-04,2110.23
2015-05-05,2112.63
2015-05-06,2091.26
2015-05-07,2079.96
2015-05-08,2092.13
2015-05-09,2092.13
2015-05-10,2092.13
2015-05-11,2115.56
2015-05-12,2102.87
2015-05-13,2099.62
2015-05-14,2100.43
2015-05-15,2122.07
2015-05-16,2122.07
2015-05-17,2122.07
2015-05-18,2121.3
2015-05-19,2129.45
2015-05-20,2127.79
2015-05-21,2125.55
2015-05-22,2130.36
2015-05-23,2130.36
2015-05-24,2130.36
2015-05-25,2130.36
2015-05-26,2125.34
2015-05-27,2105.13
2015-05-28,2122.27
2015-05-29,2120.66
2015-05-30,2120.66
2015-05-31,2120.66
2015-06-01,2108.64
2015-06-02,2110.41
2015-06-03,2110.64
2015-06-04,2112.35
2015-06-05,2095.09
2015-06-06,2095.09
2015-06-07,2095.09
2015-06-08,2092.34
2015-06-09,2079.07
2015-06-10,2081.12
2015-06-11,2106.24
2015-06-12,2107.43
2015-06-13,2107.43
2015-06-14,2107.43
2015-06-15,2091.34
2015-06-16,2084.26
2015-06-17,2097.4
2015-06-18,2101.58
2015-06-19,2121.06
2015-06-20,2121.06
2015-06-21,2121.06
2015-06-22,2112.5
2015-06-23,2123.16
2015-06-24,2123.65
2015-06-25,2109.96
2015-06-26,2102.62
2015-06-27,2102.62
2015-06-28,2102.62
2015-06-29,2098.63
2015-06-30,2061.19
2015-07-01,2067.0
2015-07-02,2078.03
2015-07-03,2078.03
2015-07-04,2078.03
2015-07-05,2078.03
2015-07-06,2073.95
2015-07-07,2069.52
2015-07-08,2077.66
2015-07-09,2049.73
2015-07-10,2052.74
2015-07-11,2052.74
2015-07-12,2052.74
2015-07-13,2080.03
2015-07-14,2099.72
2015-07-15,2109.01
2015-07-16,2110.55
2015-07-17,2126.8
2015-07-18,2126.8
2015-07-19,2126.8
2015-07-20,2126.85
2015-07-21,2127.55
2015-07-22,2118.21
2015-07-23,2114.16
2015-07-24,2102.24
2015-07-25,2102.24
2015-07-26,2102.24
2015-07-27,2078.19
2015-07-28,2070.75
2015-07-29,2094.7
2015-07-30,2106.78
2015-07-31,2111.6
2015-08-01,2111.6
2015-08-02,2111.6
2015-08-03,2104.49
2015-08-04,2097.68
2015-08-05,2095.27
2015-08-06,2100.75
2015-08-07,2082.61
2015-08-08,2082.61
2015-08-09,2082.61
2015-08-10,2080.98
2015-08-11,2102.66
2015-08-12,2081.1
2015-08-13,2086.19
2015-08-14,2083.15
2015-08-15,2083.15
2015-08-16,2083.15
2015-08-17,2089.7
2015-08-18,2101.99
2015-08-19,2095.69
2015-08-20,2076.61
2015-08-21,2034.08
2015-08-22,2034.08
2015-08-23,2034.08
2015-08-24,1965.15
2015-08-25,1898.08
2015-08-26,1872.75
2015-08-27,1942.77
2015-08-28,1986.06
2015-08-29,1986.06
2015-08-30,1986.06
2015-08-31,1986.73
2015-09-01,1970.09
2015-09-02,1916.52
2015-09-03,1950.79
2015-09-04,1947.76
2015-09-05,1947.76
2015-09-06,1947.76
2015-09-07,1947.76
2015-09-08,1927.3
2015-09-09,1971.45
2015-09-10,1941.59
2015-09-11,1951.45
2015-09-12,1951.45
2015-09-13,1951.45
2015-09-14,1963.06
2015-09-15,1955.1
2015-09-16,1978.02
2015-09-17,1995.33
2015-09-18,1989.66
2015-09-19,1989.66
2015-09-20,1989.66
2015-09-21,1960.84
2015-09-22,1961.39
2015-09-23,1943.24
2015-09-24,1934.81
2015-09-25,1935.93
2015-09-26,1935.93
2015-09-27,1935.93
2015-09-28,1929.18
2015-09-29,1881.9
2015-09-30,1887.14
2015-10-01,1919.65
2015-10-02,1921.77
2015-10-03,1921.77
2015-10-04,1921.77
2015-10-05,1954.33
2015-10-06,1986.63
2015-10-07,1982.34
2015-10-08,1994.01
2015-10-09,2013.73
2015-10-10,2013.73
2015-10-11,2013.73
2015-10-12,2015.65
2015-10-13,2015.0
2015-10-14,2003.66
2015-10-15,1996.47
2015-10-16,2024.37
2015-10-17,2024.37
2015-10-18,2024.37
2015-10-19,2031.73
2015-10-20,2033.13
2015-10-21,2033.47
2015-10-22,2021.88
2015-10-23,2058.19
2015-10-24,2058.19
2015-10-25,2058.19
2015-10-26,2075.08
2015-10-27,2068.75
2015-10-28,2066.48
2015-10-29,2088.35
2015-10-30,2090.0
2015-10-31,2090.0
2015-11-01,2090.0
2015-11-02,2080.76
2015-11-03,2102.63
2015-11-04,2110.6
2015-11-05,2101.68
2015-11-06,2098.6
2015-11-07,2098.6
2015-11-08,2098.6
2015-11-09,2096.56
2015-11-10,2077.19
2015-11-11,2083.41
2015-11-12,2072.29
2015-11-13,2044.64
2015-11-14,2044.64
2015-11-15,2044.64
2015-11-16,2022.08
2015-11-17,2053.67
2015-11-18,2051.99
2015-11-19,2083.7
2015-11-20,2082.82
2015-11-21,2082.82
2015-11-22,2082.82
2015-11-23,2089.41
2015-11-24,2084.42
2015-11-25,2089.3
2015-11-26,2089.3
2015-11-27,2088.82
2015-11-28,2088.82
2015-11-29,2088.82
2015-11-30,2090.95
2015-12-01,2082.93
2015-12-02,2101.71
2015-12-03,2080.71
2015-12-04,2051.24
2015-12-05,2051.24
2015-12-06,2051.24
2015-12-07,2090.42
2015-12-08,2073.39
2015-12-09,2061.17
2015-12-10,2047.93
2015-12-11,2047.27
2015-12-12,2047.27
2015-12-13,2047.27
2015-12-14,2013.37
2015-12-15,2025.55
2015-12-16,2046.5
2015-12-17,2073.76
2015-12-18,2040.81
2015-12-19,2040.81
2015-12-20,2040.81
2015-12-21,2010.27
2015-12-22,2023.15
2015-12-23,2042.2
2015-12-24,2063.52
2015-12-25,2063.52
2015-12-26,2063.52
2015-12-27,2063.52
2015-12-28,2057.77
2015-12-29,2060.54
2015-12-30,2077.34
2015-12-31,2060.59
2016-01-01,2060.59
2016-01-02,2060.59
2016-01-03,2060.59
2016-01-04,2038.2
2016-01-05,2013.78
2016-01-06,2011.71
2016-01-07,1985.32
2016-01-08,1945.97
2016-01-09,1945.97
2016-01-10,1945.97
2016-01-11,1926.12
2016-01-12,1927.83
2016-01-13,1940.34
2016-01-14,1891.68
2016-01-15,1916.68
2016-01-16,1916.68
2016-01-17,1916.68
2016-01-18,1916.68
2016-01-19,1888.66
2016-01-20,1876.18
2016-01-21,1861.46
2016-01-22,1877.4
2016-01-23,1877.4
2016-01-24,1877.4
2016-01-25,1906.28
2016-01-26,1878.79
2016-01-27,1902.52
2016-01-28,1885.22
2016-01-29,1894.0
2016-01-30,1894.0
2016-01-31,1894.0
2016-02-01,1936.94
2016-02-02,1935.26
2016-02-03,1907.07
2016-02-04,1911.67
2016-02-05,1913.07
2016-02-06,1913.07
2016-02-07,1913.07
2016-02-08,1873.25
2016-02-09,1848.46
2016-02-10,1857.1
2016-02-11,1847.0
2016-02-12,1833.4
2016-02-13,1833.4
2016-02-14,1833.4
2016-02-15,1833.4
2016-02-16,1871.44
2016-02-17,1898.8
2016-02-18,1927.57
2016-02-19,1916.74
2016-02-20,1916.74
2016-02-21,1916.74
2016-02-22,1924.44
2016-02-23,1942.38
2016-02-24,1917.56
2016-02-25,1931.87
2016-02-26,1954.95
2016-02-27,1954.95
2016-02-28,1954.95
2016-02-29,1947.13
2016-03-01,1937.09
2016-03-02,1976.6
2016-03-03,1985.6
2016-03-04,1994.01
2016-03-05,1994.01
2016-03-06,1994.01
2016-03-07,1996.11
2016-03-08,1996.88
2016-03-09,1981.44
2016-03-10,1990.97
